-470	1346	1164	-470	2244	1270	-2128	823	996	Ascending
20	1363	597	-47	1363	597	-2177	701	668	Ascending
70	1123	277	70	1123	21	-2110	661	370	Ascending
-163	1236	1	-128	1251	202	-2081	696	219	Ascending
-222	1268	120	-222	1268	120	-2055	721	171	Ascending
-641	1864	220	-641	1873	336	-2018	729	165	Ascending
-292	1809	411	-122	1906	411	-2006	632	355	Ascending
68	654	639	68	654	639	-2152	694	753	Ascending
-439	329	770	-439	266	756	-2052	941	1196	Ascending
-195	-379	672	-151	-325	672	-2066	1143	1300	Ascending
-187	127	1431	-187	127	2711	-2160	922	1077	Ascending
-399	2260	1798	-859	2831	1966	-2100	806	988	Ascending
-318	995	634	-270	995	634	-2155	692	622	Ascending
-53	1100	237	-53	1100	230	-2045	644	340	Ascending
-128	1228	-57	-178	1275	-57	-2003	701	190	Ascending
-67	1362	128	-67	1362	128	-1969	712	137	Ascending
-539	2256	-151	-539	2250	126	-1928	700	137	Ascending
-94	2221	-136	-46	2221	-136	-1946	608	394	Ascending
40	763	47	40	763	84	-2086	751	918	Ascending
-244	112	580	-244	112	525	-1914	1060	1318	Ascending
-432	-111	883	-411	-153	897	-1867	1121	1360	Ascending
-374	-367	859	-372	-367	859	-1964	906	1169	Ascending
-87	-398	-52	-87	-398	-52	-1955	794	1035	Ascending
-20	1168	125	-20	1168	125	-1997	648	709	Ascending
24	1450	256	24	1450	203	-1916	624	388	Ascending
-314	1139	378	-281	1113	299	-1898	674	190	Ascending
-352	1332	180	-377	1332	180	-1862	715	150	Ascending
204	1909	49	204	2094	-210	-1807	749	94	Ascending
-450	2092	382	-398	2078	382	-1803	696	138	Ascending
-277	1317	-11	-277	1317	-11	-1923	608	500	Ascending
-372	399	304	-372	428	337	-1944	762	1258	Ascending
-317	106	772	-309	18	772	-1892	1048	1270	Ascending
-141	-157	1032	-141	-157	1032	-1972	939	1162	Ascending
-692	-974	-430	-948	-37	221	-2002	800	994	Ascending
-65	1423	499	-167	1423	499	-2041	664	614	Ascending
36	1230	328	36	1230	297	-1935	671	230	Ascending
-458	1231	217	-385	1309	217	-1844	751	52	Ascending
-120	1433	93	-120	1433	93	-1772	764	-2	Ascending
-710	1803	713	-710	1762	704	-1728	772	-9	Ascending
-786	1306	-577	-939	1306	-577	-1777	579	224	Ascending
-169	574	100	-169	574	130	-1840	501	614	Ascending
-328	71	609	-443	-32	643	-1812	483	642	Ascending
-1204	2525	36	-1184	2525	36	-1978	571	404	Ascending
-96	1214	251	-96	1214	-151	-1912	728	120	Ascending
128	1419	47	29	1271	47	-1631	880	-9	Ascending
95	1521	270	95	1521	270	-1430	1023	114	Ascending
-334	1753	86	-316	1856	50	-1238	1028	452	Ascending
-549	1161	413	-446	1128	413	-1103	952	774	Ascending
-316	657	839	-316	657	839	-969	1270	967	Ascending
-492	7	792	-403	36	828	-871	1522	1013	Ascending
-321	-369	850	-284	-369	850	-873	1558	1017	Ascending
-1340	1259	2466	-1340	3819	4289	-916	1351	989	Ascending
-461	1983	1088	-375	1305	1073	-930	1213	930	Ascending
-164	998	495	-164	998	495	-1019	1003	816	Ascending
-160	1167	356	-160	1223	346	-1004	950	692	Ascending
-116	1266	265	-114	1226	265	-988	934	639	Ascending
-303	1413	181	-303	1413	181	-965	953	608	Ascending
-451	1691	522	-440	1645	574	-931	945	724	Ascending
-767	1184	252	-547	1184	252	-1016	1045	956	Ascending
-119	677	484	-119	677	522	-940	1336	1110	Ascending
-289	-96	705	-313	-156	705	-838	1586	1084	Ascending
-1244	5405	4790	-1244	5405	3254	-879	1342	1055	Ascending
-136	1080	731	-270	693	839	-885	1225	991	Ascending
-410	1279	274	-376	1279	274	-963	1030	932	Ascending
-220	1221	338	-220	1241	276	-975	958	824	Ascending
-199	1223	80	-196	1270	80	-985	932	796	Ascending
-1111	2060	446	-1111	2060	446	-969	943	814	Ascending
-69	1651	-70	-69	1493	-395	-1030	1102	1077	Ascending
-60	458	327	-135	458	327	-945	1398	1136	Ascending
-330	169	784	-330	169	729	-862	1682	1121	Ascending
-142	-58	1131	-32	-69	1131	-917	1618	1154	Ascending
-496	-384	181	-496	-384	181	-912	1382	1102	Ascending
-239	1254	604	-281	1279	512	-1028	1135	1066	Ascending
-57	1135	288	-36	1135	288	-1055	1008	975	Ascending
-214	1241	213	-214	1241	205	-1037	956	892	Ascending
120	2288	-69	-215	2435	-69	-1040	965	884	Ascending
-153	1659	762	-153	1659	698	-1057	1077	1035	Ascending
-195	822	520	-85	715	555	-1036	1295	1140	Ascending
-418	92	585	-355	92	585	-851	1683	1092	Ascending
21	-185	1365	21	-179	1338	-842	1664	1093	Ascending
-551	1875	1010	-467	1801	1010	-850	1469	1045	Ascending
-23	1126	480	-23	870	474	-923	1250	1030	Ascending
-162	1084	391	-181	1072	391	-943	1102	929	Ascending
-261	1300	5	-261	1300	5	-955	1067	881	Ascending
-984	2269	125	-947	2089	406	-934	1074	884	Ascending
-158	1828	224	-158	1828	224	-969	1230	1053	Ascending
30	715	258	30	715	430	-907	1486	1098	Ascending
-308	89	587	-260	82	587	-811	1800	1028	Ascending
-974	748	3901	-974	748	2778	-866	1651	1074	Ascending
-235	1232	939	-204	742	776	-971	1403	1115	Ascending
81	1173	166	81	1173	166	-1125	1173	1112	Ascending
-19	1281	-84	-19	1281	-264	-1159	1120	1080	Ascending
-411	2444	657	317	2013	657	-1207	1012	1001	Ascending
-1255	1706	-785	-1255	1706	-785	-1320	1073	1149	Ascending
20	1351	86	-213	1060	96	-1372	1451	1401	Ascending
-614	-541	255	-760	-541	255	-1342	1706	1424	Ascending
-1799	3771	1847	-1799	2495	278	-1546	1397	1444	Ascending
-247	572	269	-461	718	269	-1939	1123	1316	Ascending
319	799	-262	319	1055	-302	-2234	835	865	Ascending
471	1469	188	262	1543	102	-2297	810	647	Ascending
-704	1830	217	-704	1830	217	-2396	815	692	Ascending
-438	1015	576	-694	1174	1536	-2391	1043	1124	Ascending
-441	-227	1432	-288	-227	1432	-2131	1550	1361	Ascending
237	3020	2199	-1043	6597	3862	-2122	1255	1251	Ascending
-281	1123	792	-188	1079	792	-2190	894	891	Ascending
1	1726	1049	1	1982	1050	-2142	768	463	Ascending
441	2763	-313	-49	2223	-306	-2102	764	507	Ascending
371	766	570	371	766	58	-2132	994	1039	Ascending
1023	7831	1674	1769	9137	1176	-2172	814	660	Ascending
90	1186	1081	61	1186	1081	-2035	705	416	Ascending
-15	1414	1130	-15	1022	1268	-1987	750	254	Ascending
-546	2022	1687	-146	2022	1687	-2090	801	798	Ascending
-709	-1754	-1247	-709	-1754	-1647	-2080	808	902	Ascending
-156	1829	318	354	2248	300	-1955	659	444	Ascending
-528	1398	1189	-528	1398	1189	-1914	706	202	Ascending
-932	1746	719	-1444	1890	-58	-1915	642	412	Ascending
201	382	41	201	382	41	-2032	737	940	Ascending
-310	-421	-738	-566	249	857	-2013	700	896	Ascending
-31	2357	568	-117	2357	568	-2036	607	619	Ascending
87	1414	258	-169	1316	224	-1902	600	211	Ascending
-10	1463	11	-187	1463	11	-1634	678	28	Ascending
-219	1284	255	-475	1312	226	-1496	701	3	Ascending
-341	1461	64	-418	1461	64	-1398	656	53	Ascending
-33	726	302	-33	726	324	-1171	603	348	Ascending
-309	2213	1125	-491	2115	1125	-902	760	287	Ascending
468	1914	391	468	1914	391	-813	836	387	Ascending
-139	1267	-76	-139	1240	7	-764	900	484	Ascending
-18	1011	562	-18	1011	562	-737	957	681	Ascending
-31	905	187	-31	1069	384	-796	986	832	Ascending
44	2548	59	44	2548	59	-760	1195	1003	Ascending
-270	382	550	-270	382	476	-752	1469	1112	Ascending
169	314	579	199	604	579	-801	1237	1060	Ascending
